question,answer
Tại sao Kate Garklavs gửi các bản cập nhật tiến độ ngắn cho đội ngũ của mình?,"Kate Garklavs gửi các bản cập nhật tiến độ ngắn để giữ cho mọi người trong đội ngũ biết về công việc cô đang làm, ngay cả khi không yêu cầu họp hàng ngày."
Kate Garklavs sống ở đâu?,Kate Garklavs sống ở Portland.
Kate Garklavs hy vọng gì khi gửi các bản cập nhật tiến độ?,"Kate Garklavs hy vọng rằng bằng cách gửi các bản cập nhật tiến độ, cô sẽ giữ cho mọi người trong đội ngũ biết về những gì cô đã làm."
"Khi làm việc từ xa, tôi cần phải làm gì để thông báo cho mọi người biết?",Bạn nên tạo một sự kiện trên lịch để chỉ rõ nơi bạn đang làm việc trong suốt thời gian bạn vắng mặt tại văn phòng.
Tại sao chúng ta cần cập nhật lịch khi làm việc từ xa?,"Để thông báo cho mọi người biết khi nào và ở đâu bạn đang làm việc, giúp tăng tính linh hoạt cá nhân và đảm bảo mọi người đều biết khi bạn có mặt."
Tôi nên làm gì với tên của mình trên Slack khi tôi đang làm việc từ nhà?,"Khi bạn đang làm việc từ nhà, bạn nên cập nhật tên cuối (tên họ) trên Slack để phản ánh điều này."
Có bao nhiêu trạng thái mà một đồng nghiệp có thể có trên Slack?,Có 4 trạng thái mà một đồng nghiệp có thể có trên Slack.
"Khi trạng thái của đồng nghiệp là 'Active (green)', tôi có thể mong đợi họ phản hồi trong bao lâu?",Trong vòng vài phút đến một giờ.
"Nếu đồng nghiệp có trạng thái 'Do not disturb (green)', điều đó có nghĩa là gì?",Họ đang tập trung làm việc và sẽ phản hồi khi hoàn thành công việc đang tập trung.
"Khi đồng nghiệp có trạng thái 'Do not disturb (gray)', tôi nên mong đợi phản hồi vào lúc nào?",Vào ngày làm việc tiếp theo.
Khi nào một đồng nghiệp được coi là 'away'?,Một đồng nghiệp được coi là 'away' khi họ nghỉ làm hoặc tạm thời vắng mặt.
"Nếu một đồng nghiệp đăng tin trong kênh #office rằng họ đang ra ngoài nhưng sẽ quay lại, tôi nên làm gì?",Bạn nên đợi phản hồi khi họ quay lại.
"Nếu một đồng nghiệp đăng tin trong kênh #office rằng họ đã kết thúc công việc cho ngày hôm đó, tôi nên làm gì?",Bạn nên đợi phản hồi vào ngày làm việc tiếp theo.
Tại sao việc duy trì kỳ vọng trong giao tiếp quan trọng?,Việc duy trì kỳ vọng trong giao tiếp quan trọng để mọi người trong đội ngũ có thể lên kế hoạch công việc hiệu quả.
Có nên tạo kênh Slack công cộng hay không?,"Theo đoạn văn, nên tạo kênh Slack công cộng để đảm bảo tính minh bạch."
Tại sao hầu hết các cuộc trò chuyện trên Slack nên diễn ra trong các kênh công khai?,"Để toàn đội có thể xem và tìm kiếm lại các cuộc trò chuyện, giúp mọi người biết cách chúng ta quyết định một hành động nào đó."
Có cần phải theo dõi tất cả các kênh Slack không?,"Không, bạn không cần phải theo dõi hoặc chú ý đến mọi kênh, nhưng các cuộc trò chuyện trong kênh công khai có thể được tìm kiếm và đọc bởi toàn đội."
Lợi ích của việc sử dụng các kênh Slack công khai là gì?,"Lợi ích là các cuộc trò chuyện có thể được lưu trữ, tìm kiếm và đọc lại, giúp mọi người hiểu rõ hơn về quá trình ra quyết định của đội."
Tại sao nên đăng bài công khai khi không chắc chắn?,"Khi không chắc chắn, bạn nên đăng bài công khai để đảm bảo thông tin được chia sẻ rộng rãi."
Hiện tại bao nhiêu phần trăm cuộc trò chuyện của chúng ta diễn ra ở kênh công khai?,Hiện tại khoảng 60% cuộc trò chuyện của chúng ta diễn ra ở kênh công khai.
Tại sao chúng ta cần chia sẻ lịch làm việc?,Để dễ dàng lên lịch họp và cho cả đội thấy chúng ta dành thời gian vào những công việc gì.
Lịch cá nhân có nên được chia sẻ không?,"Không, vì lịch cá nhân thường chứa thông tin nhạy cảm và nên được giữ riêng."
Tại sao chúng ta cần phải công khai các số liệu thống kê trong đội ngũ?,"Để mọi người trong đội có thể cùng nhìn thấy, giúp đỡ nhau giải quyết những vấn đề khi số liệu không tốt."
Chúng ta nên làm gì với những số liệu quan trọng nhất?,Cố gắng giữ chúng được đăng công khai trong văn phòng.
Tại sao giao tiếp trung thực giữa các nhóm người lại quan trọng?,Giao tiếp trung thực giúp chúng ta dễ dàng tin tưởng lẫn nhau và cùng làm việc như một đội nhóm hiệu quả.
Tại sao sự mở cửa và trung thực được coi là một trong những giá trị cốt lõi của công ty?,"Sự mở cửa và trung thực là yếu tố quan trọng để thành công, vì vậy nó được coi là một trong những giá trị cốt lõi của công ty."
Nhân viên tại Clef sẽ báo cáo cho ai?,"Nhân viên tại Clef sẽ báo cáo cho Mark, Jesse, hoặc B."
Mục đích của mối quan hệ báo cáo này là gì?,Mục đích của mối quan hệ báo cáo này là để cung cấp hỗ trợ và hướng dẫn cho nhân viên.
Nhân viên sẽ gặp người quản lý trực tiếp của mình để làm gì?,"Nhân viên sẽ gặp người quản lý trực tiếp của mình để thảo luận về mục tiêu, họp định kỳ, và giải quyết các câu hỏi đầu tiên."
Mối quan hệ một đối một trong công ty có mục đích gì?,Mối quan hệ một đối một không nhằm chia công ty thành các đội nhóm.
Tại sao mọi người nên cảm thấy như họ đang ở vị trí bình đẳng?,"Vì ở quy mô hiện tại, tổ chức của Clef không cần phân cấp sâu hơn mức đầu tiên, nên mọi người nên cảm thấy như họ đang ở vị trí bình đẳng."
OKRs là gì?,OKRs là phương pháp để xác định và theo dõi mục tiêu cùng kết quả của chúng.
Mục tiêu và kết quả chính trong OKRs được chia thành những gì?,"Mục tiêu (objectives) là những khát vọng cấp cao, còn kết quả chính (key results) là những kết quả đo lường được để xác định xem có đạt được mục tiêu hay không."
OKRs được áp dụng ở mức độ nào trong công ty?,"OKRs được thiết lập ở cả cấp công ty và cá nhân để giúp mọi người thấy cách mục tiêu cá nhân của họ phù hợp với mục tiêu của Clef, cũng như cách mọi người trong tổ chức đang làm việc hướng tới cùng một kết quả từ các góc độ khác nhau."
Mục tiêu nào liên quan đến việc cải thiện trải nghiệm lần đầu sử dụng sản phẩm?,Cải thiện trải nghiệm lần đầu sử dụng Clef (onboarding)
Mục tiêu nào nhằm giảm thời gian chờ phản hồi của vé hỗ trợ?,Giảm thời gian chờ trung bình cho phản hồi vé hỗ trợ
Key results trong mục tiêu cần phải đo lường như thế nào?,Key results phải được đo lường trên thang điểm từ 0 đến 10.
Một ví dụ về key result cho việc phỏng vấn người dùng sau khi họ trải qua quá trình onboarding là gì?,Phỏng vấn 20 người dùng sau khi họ trải qua quá trình onboarding (tỷ lệ hoàn thành).
"Nếu không hoàn thành đúng hạn việc viết spec cho 3 cải tiến lớn nhất, sẽ bị trừ bao nhiêu điểm?",Sẽ bị trừ 2 điểm cho mỗi ngày trễ.
Hạn chót để hoàn thành cải tiến là khi nào?,Hạn chót là ngày 15 tháng 9.
Mỗi tuần trễ hạn sẽ bị trừ bao nhiêu điểm?,Mỗi tuần trễ hạn sẽ bị trừ 3 điểm.
Mục tiêu tăng tỷ lệ chuyển đổi qua quy trình đăng ký là bao nhiêu phần trăm?,Mục tiêu là tăng 10% từ mức 50% hiện tại.
Mỗi người cần đặt bao nhiêu mục tiêu cho mỗi quý?,Mỗi người nên đặt từ 3 đến 5 mục tiêu cho mỗi quý.
Mỗi mục tiêu cần có bao nhiêu kết quả then chốt?,Mỗi mục tiêu nên có tối đa 4 kết quả then chốt.
"Mỗi quý, tôi cần đặt bao nhiêu mục tiêu học tập hoặc cải thiện?","Mỗi quý, bạn cần đặt một mục tiêu học tập hoặc cải thiện."
Tôi nên ghi chép OKRs của mình ở đâu?,Bạn nên ghi chép OKRs của mình trong Google Spreadsheet riêng của bạn trong thư mục OKRs.
"Trong Google Spreadsheet, tôi cần tạo bao nhiêu sheet cho mỗi quý?","Trong Google Spreadsheet, bạn cần tạo một sheet mới cho mỗi quý."
OKRs nên được thảo luận khi nào?,OKRs nên được thảo luận mỗi tuần trong các cuộc họp 1:1.
"Trong cuộc họp 1:1, những gì cần được xem xét khi thảo luận về OKRs?","Cần xem xét tiến độ của từng mục tiêu, nơi cần hỗ trợ, và mức độ phản ánh đúng các mục tiêu hiện tại của các OKRs."
OKRs được chấm điểm như thế nào?,"OKRs được chấm điểm vào cuối quý, với mỗi Kết Quả Chính được gán một điểm số. Điểm trung bình của các Kết Quả Chính cho ra điểm số của mỗi Mục Tiêu, và điểm trung bình của các Mục Tiêu cho ra điểm tổng thể của quý."
Có những cách phổ biến nào để đánh giá Kết Quảthen Chìa Khóa?,"Có một số cách phổ biến để đánh giá Kết Quảthen Chìa Khóa, bao gồm % hoàn thành."
"Nếu mục tiêu là đăng 3 bài viết trên blog, thì việc đăng 2 bài sẽ được đánh giá như thế nào?","Việc đăng 2 bài trong tổng số 3 bài sẽ được đánh giá là ⅔ x 10, tương đương với 6.7 điểm."
Tổng số điểm có thể đạt được cho một Kết Quảthen Chìa Khóa là bao nhiêu?,Tổng số điểm có thể đạt được cho một Kết Quảthen Chìa Khóa là 10 điểm.
"Nếu một tài nguyên cần được giao vào ngày cụ thể, điều gì sẽ xảy ra nếu tôi giao trễ?","Số điểm cố định có thể bị trừ dựa trên số ngày trễ. Ví dụ, nếu phạt là -2 điểm mỗi ngày, thì việc hoàn thành trễ 3 ngày sẽ bị trừ 6 điểm."
Phạt cho việc trễ hạn có thay đổi không?,"Có, phạt sẽ thay đổi tùy thuộc vào mức độ nhạy cảm về thời gian của kết quả. Nếu đồng nghiệp cần bạn hoàn thành đúng hạn để sử dụng, thì phạt sẽ nặng hơn."
Làm thế nào để xác định mức phạt cho việc trễ hạn?,Mức phạt nên được thiết lập dựa trên key result và tùy thuộc vào mức độ nhạy cảm về thời gian của kết quả.
Khi nào điểm số dựa trên độ chênh lệch?,"Khi bạn muốn đạt một mục tiêu chính xác và không muốn vượt quá hoặc thấp hơn nó, điểm số có thể dựa trên mức độ chênh lệch."
Tại sao cần phải có phương pháp chấm điểm cho mỗi kết quả quan trọng?,"Phương pháp chấm điểm cần được bao gồm trong mỗi kết quả quan trọng để đảm bảo rằng nếu hai người đánh giá độc lập cùng lúc, họ sẽ đưa ra cùng một điểm số vì tiêu chí đánh giá phải rõ ràng, không gây hiểu lầm."
OKRs có được sử dụng để đánh giá hiệu quả công việc của nhân viên không?,"Không, OKRs không nên được sử dụng để đánh giá hiệu quả công việc của nhân viên."
Điểm trung bình lý tưởng cho OKRs là bao nhiêu?,Điểm trung bình lý tưởng cho OKRs là 7.
Cuộc họp một đối một giữa nhân viên và quản lý diễn ra như thế nào?,"Mỗi tuần, mỗi thành viên của đội Clef gặp quản lý của mình trong một cuộc họp mở không giới hạn chủ đề, kéo dài ít nhất ba mươi phút."
Ai là người đặt lịch trình cho cuộc họp một đối một?,Lịch trình cho cuộc họp một đối một do nhân viên đặt.
Mục đích chính của cuộc họp một đối một là gì?,"Mục đích chính của cuộc họp một đối một là xây dựng mối quan hệ tin cậy, không phải để kiểm tra tình hình công việc hay đánh giá hiệu suất."
Tại sao các cuộc họp một đối một giữa quản lý và nhân viên lại quan trọng?,"Bởi vì chúng là nơi dễ dàng nhất để xây dựng lòng tin, giúp quản lý xây dựng mối quan hệ cá nhân với mỗi nhân viên và thiết lập kênh giao tiếp đáng tin cậy."
Quản lý dành bao nhiêu thời gian cho mỗi nhân viên trực thuộc mỗi tuần?,Quản lý dành thời gian cho mỗi nhân viên trực thuộc mỗi tuần để xây dựng mối quan hệ cá nhân và thiết lập kênh giao tiếp đáng tin cậy.
Liệu họp một đối một có cần phải diễn ra vào cùng một thời gian mỗi tuần không?,"Có, họp một đối một nên là sự kiện lịch cố định vào cùng một thời gian mỗi tuần, nhưng lịch trình này cần linh hoạt, không cứng nhắc."
"Nếu có sự kiện khác diễn ra cùng thời gian, liệu có thể dời lịch họp một đối một không?","Có, cuộc họp có thể được dời nếu có sự kiện khác diễn ra cùng thời gian hoặc nếu thành viên đội cảm thấy cần nhiều thời gian hơn trong tuần đó."
Tại sao việc dành thời gian cho các cuộc họp một đối một lại quan trọng?,Việc dành thời gian cho các cuộc họp một đối một giúp mỗi thành viên trong đội cảm thấy quản lý của họ quan tâm đến mối quan hệ và ưu tiên nhu cầu của họ.
Cuộc họp một đối một có tác động gì đến mối quan hệ giữa quản lý và nhân viên?,Cuộc họp một đối một giúp mỗi thành viên trong đội cảm thấy quản lý của họ quan tâm đến mối quan hệ và ưu tiên nhu cầu của họ.
Ai nên kiểm soát nội dung cuộc họp một đối một?,Nhân viên trong đội ngũ nên có quyền kiểm soát tối đa.
Cuộc họp một đối một nên bao gồm những nội dung gì?,"Cuộc họp nên bao gồm cả vấn đề hiện tại và cách giải quyết, cũng như mục tiêu và kế hoạch tương lai."
Một-on-một là nơi tốt để làm gì?,"Một-on-một là nơi tốt để cho và nhận phản hồi, nói về những điều đang hoạt động tốt và tại sao chúng hiệu quả, cũng như hỏi về những điều có thể cải thiện."
Quản lý nên làm gì trong cuộc họp một-on-một?,"Quản lý nên đưa ra các câu hỏi theo dõi, đào sâu hơn và tái khẳng định các ý tưởng phức tạp để đảm bảo hiểu đúng."
Tại sao việc lắng nghe quan trọng trong cuộc họp một-on-một?,Việc lắng nghe quan trọng vì nó giúp bạn học hỏi nhiều hơn và xây dựng lòng tin hơn so với việc nói.
Tại sao việc ghi chú trong cuộc họp lại quan trọng?,Việc ghi chú trong cuộc họp giúp bạn có thể hỏi về những thay đổi trong tương lai.
"Nếu tôi nhận thấy điều gì đó cần thảo luận, tôi nên làm gì?","Nếu bạn nhận thấy điều gì đó cần thảo luận, hãy ghi chú lại để đảm bảo bạn sẽ đề cập đến nó trong cuộc họp một đối một tiếp theo."
"Khi một nhân viên gặp vấn đề với đồng nghiệp, tôi cần làm gì trước khi can thiệp?",Bạn cần hỏi ý kiến nhân viên đó trước khi can thiệp.
Tại sao lại cần hỏi ý kiến nhân viên trước khi can thiệp vào vấn đề của họ với đồng nghiệp?,"Bởi vì can thiệp có thể khiến tình hình làm việc của họ trở nên tồi tệ hơn, và bạn cần tôn trọng mong muốn và mục tiêu giải quyết của họ."
"Khi giải quyết vấn đề cho khách hàng, tại sao tôi cần phải theo dõi và nói về cách giải quyết?",Bởi vì điều này cho thấy bạn coi trọng vấn đề của họ và cũng mở ra cơ hội để thảo luận về nguyên nhân gây ra vấn đề và cách tránh chúng trong tương lai hoặc cải thiện cách xử lý.
Theo dõi và nói về cách giải quyết vấn đề có lợi ích gì?,"Có hai lợi ích chính: thứ nhất, nó cho thấy bạn coi trọng vấn đề của khách hàng; thứ hai, nó mở ra cơ hội để thảo luận về nguyên nhân gây ra vấn đề và cách cải thiện việc xử lý trong tương lai."
Các chỉ số nào mà Clef có thể sử dụng để so sánh với mật khẩu truyền thống và xác thực hai yếu tố?,Các chỉ số bao gồm mức độ bảo mật mà Clef có thể cung cấp cho khách hàng và tốc độ của mỗi lần đăng nhập.
Tại sao Clef cần tối ưu hóa cho các chỉ số này?,Clef cần tối ưu hóa cho các chỉ số này để mang lại lợi ích tăng dần cho người dùng hoặc trang web quyết định sử dụng Clef.
Những lợi ích tăng dần mà Clef có thể mang lại cho người dùng hoặc trang web là gì?,Những lợi ích tăng dần bao gồm cải thiện mức độ bảo mật và tăng tốc độ đăng nhập.
"Trong hai năm đầu tiên, Clef đã gặp khó khăn gì?",Clef thường đi sai hướng dựa trên trực giác nhưng không thể giải thích tại sao.
"Khi so sánh với các giải pháp khác, Clef cảm thấy như thế nào?",Clef lo lắng về việc có thể bỏ qua những tối ưu hóa khiến sản phẩm trở nên tốt hơn.
Các quyết định của Clef dựa trên điều gì trong thời gian đó?,Các quyết định của Clef dựa vào cảm giác đúng đắn nhưng không được hỗ trợ bởi các chỉ số cốt lõi cần đo lường.
Người dùng đã phản ứng như thế nào với Clef so với các lựa chọn khác?,"Người dùng đã chọn Clef và kết nối với nó theo cách hoàn toàn khác biệt, họ yêu thích việc sử dụng Clef hơn là chỉ đơn giản sử dụng các lựa chọn khác."
Điều gì đã khiến công ty nhận ra rằng các chỉ số cốt lõi không giải quyết được vấn đề thực sự của người dùng?,"Công ty nhận ra rằng mặc dù các chỉ số cốt lõi có thể phản ánh sự bất tiện với mật khẩu và các cách đăng nhập hiện tại, nhưng chúng không giải quyết được nỗi đau thực sự mà người dùng đang trải qua."
Tại sao người dùng lại yêu thích Clef hơn các phương thức đăng nhập khác?,Người dùng yêu thích Clef vì họ cảm thấy kết nối với nó theo cách khác biệt và sâu sắc hơn so với các phương thức đăng nhập khác.
Tại sao người dùng thường cảm thấy có lỗi khi đăng nhập?,Người dùng thường cảm thấy có lỗi vì họ không áp dụng những 'thực hành tốt nhất' về bảo mật mà họ được nhắc đi nhắc lại.
Người dùng thường lo lắng điều gì khi đăng nhập?,"Người dùng thường lo lắng rằng họ có thể không nhớ mật khẩu, dẫn đến không thể truy cập vào những thông tin quan trọng và/hoặc khẩn cấp."
"Theo đoạn văn, điều gì quan trọng hơn khi người dùng đăng nhập?","Theo đoạn văn, điều quan trọng hơn là những cảm xúc mà người dùng trải qua khi đăng nhập, như cảm giác có lỗi và lo lắng."
Tại sao nhân viên cảm thấy lo lắng về việc sử dụng mật khẩu?,"Nhân viên cảm thấy lo lắng vì sợ rằng mật khẩu của họ không bảo vệ được danh tính cá nhân, và điều này thường bị kích thích bởi các vụ việc rò rỉ thông tin và trộm cắp danh tính được đưa tin trên truyền thông."
Danh tính có vai trò gì trong việc tạo ra phản ứng cảm xúc khi sử dụng mật khẩu?,"Danh tính là điều cơ bản của con người, vì vậy việc sử dụng mật khẩu để đăng nhập hoặc đăng ký có thể gây ra các phản ứng cảm xúc mạnh mẽ."
Những cảm xúc nào thường liên quan đến việc sử dụng mật khẩu?,"Các cảm xúc thường liên quan đến việc sử dụng mật khẩu bao gồm cảm giác tội lỗi, lo lắng và sợ hãi, dẫn đến việc chúng ta liên kết *sự xấu hổ* với danh tính."
Giải pháp cho vấn đề mật khẩu là gì theo đoạn văn?,Giải pháp là tháo gỡ những liên tưởng tiêu cực hoặc dựa trên sự xấu hổ về danh tính bằng cách trao quyền cho người dùng và cung cấp trải nghiệm mà họ có thể hiểu và cảm thấy tích cực.
Giá trị cốt lõi của sản phẩm tại Clef là gì?,Giá trị cốt lõi của sản phẩm tại Clef là sự minh bạch.
Giá trị cốt lõi của sản phẩm tại Clef là gì?,Giá trị cốt lõi của sản phẩm tại Clef là sự rõ ràng.
Sự rõ ràng tại Clef giúp người dùng cảm thấy như thế nào?,"Sự rõ ràng tại Clef giúp người dùng cảm thấy kiểm soát và bảo vệ được danh tính của mình, đồng thời hiểu và tham gia vào khái niệm về bảo mật trực tuyến."
Tại sao sự rõ ràng lại quan trọng đối với thành công của Clef?,"Sự rõ ràng có tác động tích cực đến cách người dùng cảm nhận, và cảm giác tích cực này là chìa khóa cho thành công của đội ngũ và công ty."
Chúng ta nên hướng tới điều gì mỗi khi ra mắt sản phẩm mới?,Chúng ta nên hướng tới việc tạo ra cảm giác tích cực cho người dùng mỗi khi ra mắt sản phẩm mới.
Tại sao công ty Clef lại chào đón tôi?,"Công ty Clef rất háo hức khi có bạn tham gia và hy vọng bạn sẽ học được nhiều điều khi làm việc tại đây, đồng thời công ty cũng sẽ học hỏi được nhiều từ bạn."
Đoạn văn bản này có mục đích gì?,Đoạn văn bản này nhằm giúp bạn bắt đầu hiểu cách thức hoạt động của Clef và cách mọi người cùng làm việc với nhau.
Công ty Clef có chính sách như thế nào về việc xây dựng tổ chức?,"Clef đang cố gắng xây dựng một tổ chức bao gồm và dựa trên giá trị, vì vậy nhiều chính sách của công ty khác biệt so với các công ty khác."
Nhân viên có thể góp ý về cách làm việc của công ty không?,"Có, nếu bạn có bất kỳ câu hỏi hoặc đề xuất về cách làm việc của công ty, hãy cho chúng tôi biết hoặc viết bình luận trong các tài liệu."
Nhân viên có quyền truy cập để bình luận vào sổ tay nhân viên không?,"Có, bạn đã có quyền truy cập để bình luận vào mọi tài liệu trong sổ tay nhân viên của Clef."
"Trước khi bắt đầu làm việc tại Clef, tôi cần hoàn thành những gì?","Trước khi bắt đầu làm việc tại Clef, bạn cần hoàn thành việc điền các giấy tờ cần thiết."
"Khi đến công ty vào ngày đầu tiên, tôi sẽ nhận được những gì?","Khi đến công ty vào ngày đầu tiên, bạn sẽ nhận được một bàn làm việc với máy tính mới và các phụ kiện phù hợp với phong cách làm việc của bạn."
Mục tiêu hôm nay của tôi là gì?,Mục tiêu hôm nay của bạn là xuất bản một điều gì đó trực tuyến.
"Nếu tôi là nhà thiết kế, tôi có thể làm gì để đạt mục tiêu?","Nếu bạn là nhà thiết kế, bạn có thể thay đổi màu sắc của một nút."
"Trong ngày đầu tiên làm việc, tôi có cần phải làm gì đặc biệt không?","Ngày đầu tiên chủ yếu để bạn làm quen với môi trường làm việc, gặp gỡ mọi người và sắp xếp không gian làm việc theo ý thích của bạn."
Có hoạt động nào đặc biệt trong ngày đầu tiên không?,"Có, hôm nay sẽ có bữa trưa cùng đội ngũ. Nếu bạn có bất kỳ yêu cầu về thức ăn, hãy thông báo cho chúng tôi."
Công ty có mong muốn gì ở tôi trong quá trình làm việc tại đây?,Công ty mong muốn bạn xây dựng sự nghiệp lâu dài tại đây và cùng đồng hành với thành công của đội nhóm.
Tôi có cần phải vội vàng hoàn thành mọi việc trong ngày đầu tiên không?,"Không, bạn không cần phải vội vàng. Bạn sẽ có nhiều thời gian để làm mọi việc đúng đắn."
Có những cách nào để kết thúc ngày đầu tiên của tôi cùng đội nhóm?,Bạn có thể chọn một trong ba cách: cả nhóm cùng vỗ tay và cổ vũ cho bạn.
Chúng tôi có thể làm gì sau khi kết thúc ngày đầu tiên?,"Có thể đi uống nước, ăn tráng miệng hoặc đi ăn tối gần nơi làm việc."
"Nếu tôi cảm thấy mệt mỏi sau ngày đầu tiên, tôi có thể về nhà không?","Có, nếu bạn cảm thấy mệt mỏi, chúng tôi sẽ cùng nhau cổ vũ và cho bạn về nhà để chuẩn bị cho ngày thứ hai."
"Nếu tôi muốn tham gia hoạt động sôi nổi hơn, có lựa chọn nào không?","Có, nếu bạn cảm thấy hào hứng và muốn ở lại với đội, bạn có thể chọn một trong những hoạt động sôi nổi hơn."
Công ty Clef coi trọng điều gì?,Clef là một công ty coi trọng giá trị.
Có bao nhiêu giá trị cơ bản của Clef?,"Clef có ba giá trị cơ bản: 1) Mỗi ngày đều tốt hơn ngày hôm qua, 2) Đối xử với người khác như cách họ muốn được đối xử, 3) Chống lại sự loại trừ."
Giá trị nào của Clef đề cập đến việc cải thiện bản thân mỗi ngày?,Giá trị 'Mỗi ngày đều tốt hơn ngày hôm qua' của Clef đề cập đến việc cải thiện bản thân mỗi ngày.
Clef có phải là một công ty an ninh thông thường không?,"Không, Clef không phải là một công ty an ninh thông thường. Clef đang cố gắng làm cho an ninh trở nên dễ dàng và gần gũi với mọi người."
Mục tiêu của Clef trong lĩnh vực an ninh là gì?,"Mục tiêu của Clef là làm cho an ninh trở nên dễ dàng và tiếp cận được với mọi người, thay vì chỉ là một lĩnh vực kỹ thuật và khó tiếp cận."
Thái độ của Clef đối với khách hàng như thế nào?,"Thái độ của Clef đối với khách hàng là thân thiện và vui vẻ, không bao giờ tỏ ra tự cao hay khinh thường."
Mục tiêu của công ty là gì?,Mục tiêu của công ty là xây dựng tiêu chuẩn danh tính cho Internet.
Tại sao công ty cho rằng mục tiêu này khó khăn?,"Công ty cho rằng mục tiêu này khó khăn vì đây là một nhiệm vụ lớn, đòi hỏi phải có chút điên rồ mới tin rằng có thể thực hiện được."
Công ty đã đạt được những thành tựu gì trong quá trình thực hiện mục tiêu?,Công ty đã đạt được nhiều tiến bộ mỗi ngày và đã đưa dự án này xa hơn nhiều so với những gì mọi người nói là có thể.
Clef hiện đang hoạt động như thế nào?,"Hiện nay, Clef hoạt động như một đội ngũ duy nhất, nơi mọi người đều hướng tới mục tiêu chung của công ty."
Có những cuộc họp riêng biệt cho từng bộ phận không?,Có những cuộc họp kỹ thuật cụ thể và các cuộc thảo luận về tiếp thị diễn ra riêng biệt.
"Khi đặt mục tiêu, mọi người nghĩ về điều gì?","Khi đặt mục tiêu, mọi người đều suy nghĩ trực tiếp về cách họ đóng góp vào mục tiêu chung của công ty."
Tại sao công ty tạo ra một văn hóa không dựa trên sự khan hiếm?,"Để tạo ra không gian và thời gian cho nhân viên suy nghĩ và lên kế hoạch cho tương lai, giúp họ có tư duy rộng mở hơn."
Công ty tin rằng điều gì sẽ xảy ra nếu nhân viên có quá nhiều công việc?,Nhân viên chỉ có thể tập trung vào những việc đang diễn ra trước mắt và không có thời gian để suy nghĩ về tương lai.
Một tuần làm việc tiêu chuẩn tại Clef kéo dài bao lâu?,Một tuần làm việc tiêu chuẩn tại Clef kéo dài từ 45 đến 50 giờ.
Nhân viên thường đến công ty và về nhà vào khoảng thời gian nào?,"Nhân viên thường đến công ty giữa 9 giờ và 10 giờ, và về nhà giữa 6 giờ và 7 giờ."
Công ty có cố gắng tạo môi trường làm việc thân thiện và tôn trọng mọi người không?,"Có, công ty cố gắng tạo môi trường làm việc chào đón và tôn trọng mọi người từ các nền tảng khác nhau."
"Nếu tôi muốn đề xuất cải thiện điều gì đó trong văn phòng, tôi có thể làm thế nào?",Bạn có thể thông báo cho công ty nếu có những điều bạn thích hoặc muốn thay đổi. Công ty luôn sẵn sàng lắng nghe và cải thiện.
Công ty Clef đang trong tình trạng như thế nào?,Clef là một công ty nhỏ đang thay đổi và phát triển nhanh chóng.
"Trong vòng 5 đến 10 năm nữa, công ty Clef sẽ ra sao?",Rất khó để tưởng tượng công ty Clef sẽ như thế nào trong 5 đến 10 năm nữa.
Ngân sách cho những khoản chi tiêu nào sẽ do các nhà sáng lập quyết định?,Ngân sách cho tất cả các khoản chi tiêu ngoại trừ lương (lương của 10 nhân viên đầu tiên sẽ không được bao gồm trong ngân sách này) sẽ do các nhà sáng lập quyết định.
Ngân sách sẽ được phân chia thành những hạng mục nào?,"Ngân sách sẽ được phân chia thành: Cơ sở hạ tầng kỹ thuật, Tiếp thị, Phát triển kinh doanh, Liên kết cộng đồng, Bảo mật, Thuê nhà, Quản trị, Tài nguyên thiết kế, Pháp lý."
Khi nào ngân sách sẽ được xác định?,"Ngân sách sẽ được xác định ngay sau khi các mục tiêu OKR của công ty được thiết lập, để phản ánh mục tiêu của công ty trong quý."
Ai sẽ chịu trách nhiệm phê duyệt các khoản chi tiêu liên quan?,Một người sẽ chịu trách nhiệm cho mỗi lĩnh vực chi tiêu và sẽ phê duyệt tất cả các khoản chi tiêu liên quan.
Ngân sách công ty có được công khai nội bộ không?,"Có, ngân sách sẽ được công khai nội bộ để tất cả nhân viên có thể xem nơi công ty sử dụng nguồn lực."
Ai chịu trách nhiệm bắt đầu cuộc họp đúng giờ?,Người dẫn dắt cuộc họp chịu trách nhiệm bắt đầu cuộc họp đúng giờ.
"Nếu tôi tham dự cuộc họp, tôi cần làm gì để đảm bảo cuộc họp diễn ra đúng giờ?","Nếu bạn tham dự cuộc họp, bạn cần đến đúng giờ."
Cuộc họp nên diễn ra vào thời gian nào?,Cuộc họp nên diễn ra trong giờ làm việc thường xuyên.
Thời gian nào trong ngày là phù hợp để tổ chức họp mặt đối mặt?,Từ 10:30 sáng đến 1:00 chiều theo múi giờ Thái Bình Dương.
"Nếu cần tổ chức họp ngoài khung giờ quy định, tôi cần làm gì?",Cần lên lịch họp ít nhất một tuần trước.
"Khi tổ chức cuộc họp có nhân viên làm việc từ xa tham dự, ai phải cung cấp đường dẫn video?",Người chủ trì cuộc họp phải cung cấp đường dẫn video.
Đường dẫn video cần được cung cấp khi nào?,Đường dẫn video cần được cung cấp trước khi cuộc họp bắt đầu.
